date,market_index
2010-09-09,0.20163779257408712
2010-09-10,0.1665487835270735
2010-09-13,1.215553638834999
2010-09-14,-0.354076969567791
2010-09-15,0.3944688988443562
2010-09-16,-0.4575403857060805
2010-09-17,-0.5898265014482427
2010-09-20,1.0868821910817221
2010-09-21,-0.4836746184968037
2010-09-22,0.5842726456571892
2010-09-23,0.4438753328489065
2010-09-24,-0.6039302860758851
2010-09-27,0.5938838343777856
2010-09-28,0.38478822351387976
2010-09-29,-0.018454262449038323
2010-09-30,0.17807538591119054
2010-10-01,0.7566463975824289
2010-10-04,0.1311577988487633
2010-10-05,0.8408653311314163
2010-10-06,-0.719548550586147
2010-10-07,-0.6133007853428168
2010-10-08,0.8398617207538861
2010-10-11,0.11185959442387727
2010-10-13,0.6736286177725958
2010-10-14,-0.0024793049128778904
2010-10-15,0.1111940543979847
2010-10-18,-0.10659577111899528
2010-10-19,-1.7760831438279505
2010-10-20,0.503103376459095
2010-10-21,-0.7388148871516311
2010-10-22,-0.13642783521184823
2010-10-25,0.029980398907633914
2010-10-26,1.1044224046363036
2010-10-27,-0.18126743822119062
2010-10-28,-0.2561075773686722
2010-10-29,0.3196528727778168
2010-11-01,0.8278332475382925
2010-11-03,0.30531866677789415
2010-11-04,1.003482806323635
2010-11-05,-0.37738366121232975
2010-11-08,0.027927794434303665
2010-11-09,-0.9250629691224127
2010-11-10,-0.05697995119171267
2010-11-11,-0.43495786886720733
2010-11-12,-0.8017744785931414
2010-11-16,-1.1431299925076785
2010-11-17,0.4848065931801687
2010-11-18,1.0173183546955265
2010-11-19,0.09287969849616712
2010-11-22,-1.2202067618773567
2010-11-23,-1.643451653610431
2010-11-24,1.6427531953293006
2010-11-25,-0.27672761266302925
2010-11-26,-1.1215551063378493
2010-11-29,-0.332386346203936
2010-11-30,-0.2197958972603175
2010-12-01,1.6140199562278776
2010-12-02,0.15734443473534074
2010-12-03,0.21307340852393802
2010-12-06,-0.2250533705772552
2010-12-07,-0.2256890418611791
2010-12-08,-1.1481640639438209
2010-12-09,-0.31088637193851
2010-12-10,0.4409595497496788
2010-12-13,0.7542029648013425
2010-12-14,-0.39163209642800223
2010-12-15,-0.8738050413224615
2010-12-16,-0.5781599852511228
2010-12-17,0.6570195000051845
2010-12-20,-0.728833238033584
2010-12-21,0.9338074424531064
2010-12-22,0.23431169021740683
2010-12-23,-0.0036991310614641493
2010-12-27,-0.690157427715006
2010-12-28,0.21796700415649212
2010-12-29,0.8833373296091925
2010-12-30,0.32636088068171637
2011-01-03,0.6200433745794236
2011-01-04,0.3242711237520428
2011-01-05,0.7219543752232086
2011-01-06,-0.5035347778769101
2011-01-07,-0.516596646488326
2011-01-10,0.048844177475325594
2011-01-11,0.265837936909905
2011-01-12,1.1388014707620757
2011-01-13,-0.8759662325649977
2011-01-14,0.1901168773550594
2011-01-17,-0.33271874605962737
2011-01-18,0.2782056203659573
2011-01-19,-0.8371019351956185
2011-01-20,-0.49530497301688
2011-01-21,-0.4338324861261704
2011-01-24,0.2679770016980427
2011-01-26,-0.715007856573734
2011-01-27,-0.6634706645847165
2011-01-28,-1.3575812970515597
2011-01-31,-0.14266261247688947
2011-02-01,1.2684150035674393
2011-02-02,-1.1690195822968559
2011-02-03,0.0593138440522661
2011-02-04,-1.5276349284199195
2011-02-07,0.07751551382576677
2011-02-08,0.4030058396558062
2011-02-09,-1.6088144796914907
2011-02-10,0.359121595250214
2011-02-11,1.210170297266104
2011-02-14,0.8030266449393791
2011-02-15,-0.23804699507202493
2011-02-16,1.2303132463551436
2011-02-17,0.09517835168149634
2011-02-18,0.36167335388466443
2011-02-21,-0.8179814633941038
2011-02-22,-0.8386018059396672
2011-02-23,0.45800604517911964
2011-02-24,0.02080409001279466
2011-02-25,-0.06473201183736219
2011-02-28,0.46477601481267317
2011-03-01,-1.1579507778037443
2011-03-02,1.0379594936580951
2011-03-03,0.8464605651623932
2011-03-04,-0.15089540603877397
2011-03-09,-0.7592091819010863
2011-03-10,-1.2430768335271833
2011-03-11,0.6383420703318805
2011-03-14,0.4703958267759849
2011-03-15,-0.18290410349987415
2011-03-16,-1.0256618822199426
2011-03-17,0.19890313248134645
2011-03-18,0.6569497398289016
2011-03-21,-0.20979869450183208
2011-03-22,0.878377004507553
2011-03-23,0.19882068410166504
2011-03-24,-0.2797366705810787
2011-03-25,0.21392553615670737
2011-03-28,-0.5879641430281006
2011-03-29,0.20808469635118884
2011-03-30,0.5589819612821578
2011-03-31,0.5659599271288057
2011-04-01,0.6502957411411415
2011-04-04,0.40549348652606093
2011-04-05,0.11102660193559813
2011-04-06,-0.7909555555294495
2011-04-07,0.11715563328048562
2011-04-08,-0.4643861457297089
2011-04-11,-0.5614516576839376
2011-04-12,-1.271372348604732
2011-04-13,-0.43125664874806396
2011-04-14,-0.2281543601702861
2011-04-15,0.3931099167547273
2011-04-18,-1.3001899361458644
2011-04-19,0.7465607552282476
2011-04-20,0.8978055409659107
2011-04-25,-0.10483289955575309
2011-04-26,0.15452485261702886
2011-04-27,-0.9011965964278615
2011-04-28,-0.6191690531167793
2011-04-29,0.4533148121781036
2011-05-02,-0.7008166360799257
2011-05-03,-1.1965160667439663
2011-05-04,-0.7535824464406746
2011-05-05,-0.2397323556529542
2011-05-06,1.0544047670494352
2011-05-09,0.19588999786935476
2011-05-10,0.24732327803344747
2011-05-11,-1.161477480707055
2011-05-12,0.22127832502503167
2011-05-13,-0.82665525901833
2011-05-16,-0.4498302762617452
2011-05-17,0.8852347617371497
2011-05-18,-0.8985430873624201
2011-05-19,-0.5264893955491652
2011-05-20,0.229934231770567
2011-05-23,-0.2896017056302023
2011-05-24,1.053234151408105
2011-05-25,0.035779680494456886
2011-05-26,0.7370223845301554
2011-05-27,0.18749645528737816
2011-05-30,-0.37567418418729764
2011-05-31,0.6829445225370683
2011-06-01,-1.2785914840498458
2011-06-02,0.8387166502734513
2011-06-03,0.11055082226487438
2011-06-06,-1.3510520558487276
2011-06-07,0.1417376892917507
2011-06-08,-0.21555555346232907
2011-06-09,0.44742888885276805
2011-06-10,-0.837699899590868
2011-06-13,-0.7425093817635472
2011-06-14,0.17918676902363992
2011-06-15,-0.6691945130660779
2011-06-16,-0.8089287865011833
2011-06-17,0.1795751716072748
2011-06-20,0.1006769188303463
2011-06-21,0.2634321726337029
2011-06-22,-0.2706560926618917
2011-06-24,-0.21326949751484944
2011-06-27,0.20231450718101932
2011-06-28,1.1764036810909315
2011-06-29,0.015058577102189023
2011-06-30,0.05718225703921199
2011-07-01,1.0500623019019324
2011-07-04,0.5095856202061708
2011-07-05,-0.9166239663253539
2011-07-06,-0.5248937015128722
2011-07-07,-0.4038528071555823
2011-07-08,-0.7698672644795738
2011-07-11,-1.4298360267338417
2011-07-12,-0.5988928185539297
2011-07-13,1.0701627156883613
2011-07-14,-1.1186200927084922
2011-07-15,-0.24530124809892484
2011-07-18,-0.7431940595648433
2011-07-19,0.26085826653138466
2011-07-20,0.024865583242339773
2011-07-21,1.2837235693235165
2011-07-22,-0.0106306778187037
2011-07-25,-0.35259427878705957
2011-07-26,-0.727128363132879
2011-07-27,-1.2125157482407245
2011-07-28,0.46686622949931267
2011-07-29,0.11348044167130582
2011-08-01,-0.3470736783867064
2011-08-02,-1.427975225636913
2011-08-03,-1.5391936085931306
2011-08-04,-3.8732570491881493
2011-08-05,0.15754594832895208
2011-08-08,-5.4640570272518225
2011-08-09,3.4178508071050024
2011-08-10,0.30283350475298787
2011-08-11,2.534403246664181
2011-08-12,0.14568950919364387
2011-08-15,1.4665843562438845
2011-08-16,-0.4226821543301662
2011-08-17,0.9101882679584317
2011-08-18,-2.389814684436773
2011-08-19,-0.8880353724097554
2011-08-22,-0.028727789002212123
2011-08-23,1.711614661869051
2011-08-24,-0.007184268570526808
2011-08-25,-1.073900418104079
2011-08-26,0.48777937026050955
2011-08-29,1.8878528831471504
2011-08-30,0.6248642662557604
2011-08-31,1.331407550165715
2011-09-01,1.9164834958310593
2011-09-02,-1.856477573144146
2011-09-05,-1.8460894122170302
2011-09-06,1.9520058141515275
2011-09-08,1.1916124283133833
2011-09-09,-2.176133028110051
2011-09-12,-0.13075393844459787
2011-09-13,-0.18899941557186253
2011-09-14,0.881302761554944
2011-09-15,0.09522512155133694
2011-09-16,0.9718764523034868
2011-09-19,-0.1444251886653712
2011-09-20,-0.8724154522252473
2011-09-21,-0.492730789396764
2011-09-22,-3.269293008887938
2011-09-23,-0.08166113189590779
2011-09-26,0.6369839934739111
2011-09-27,0.19708412584828647
2011-09-28,-0.8303905765009636
2011-09-29,0.12694882764852283
2011-09-30,-1.3570660022190417
2011-10-03,-1.9904969924872398
2011-10-04,-0.15901662362311786
2011-10-05,0.4174030304343589
2011-10-06,1.6662349276826343
2011-10-07,-1.3657766783293783
2011-10-10,2.648389155854827
2011-10-11,0.6958772121564855
2011-10-13,0.9360856941431842
2011-10-14,0.5107400745672902
2011-10-17,-1.388039500544832
2011-10-18,1.3820573610151254
2011-10-19,-0.09923115308450008
2011-10-20,-1.1899002021017413
2011-10-21,1.5341245915190602
2011-10-24,1.9769715635430023
2011-10-25,-0.7358848939973421
2011-10-26,1.0082500688386236
2011-10-27,2.4873729182798927
2011-10-28,0.2576860672298487
2011-10-31,-1.3482487123513507
2011-11-01,-1.1903068916756632
2011-11-03,1.0073011689152698
2011-11-04,0.5301304478256362
2011-11-07,0.5888384596182381
2011-11-08,-0.21528377872949678
2011-11-09,-1.7026846416360748
2011-11-10,-0.2852924681628392
2011-11-11,1.420918388560446
2011-11-14,-0.3509236696580616
2011-11-16,0.3306939833702496
2011-11-17,-1.8253521478612627
2011-11-18,-0.323375140887102
2011-11-21,-0.547962733599425
2011-11-22,-0.5054893288719181
2011-11-23,-1.1105125951528065
2011-11-24,0.3589159977822849
2011-11-25,-0.4887572774974718
2011-11-28,1.3594320022200013
2011-11-29,-0.880554573769047
2011-11-30,1.8998342209156946
2011-12-01,1.4831529186448749
2011-12-02,-0.31616478136316817
2011-12-05,1.1730206683557565
2011-12-06,0.6972668085354805
2011-12-07,-1.006081556726384
2011-12-08,-1.4054053904132002
2011-12-09,0.8970949587588314
2011-12-12,-1.0466332313585975
2011-12-13,0.15536964346098825
2011-12-14,-1.0118545162107806
2011-12-15,-0.3941780230382407
2011-12-16,-0.2982408485086611
2011-12-19,-0.9777789825942282
2011-12-20,1.890159561005868
2011-12-21,-0.269555764207726
2011-12-22,0.8078126935355626
2011-12-23,0.39613201343071325
2011-12-26,-0.05580723176746968
2011-12-27,0.3739695470109467
2011-12-28,-1.7265245350372833
2011-12-29,0.2436484159067859
2012-01-03,2.9614940380649113
2012-01-04,0.09519332058071019
2012-01-05,-0.9476600845266363
2012-01-06,0.043669110018080215
2012-01-09,0.5366927505183403
2012-01-10,0.8057488514705086
2012-01-11,0.15723221470848808
2012-01-12,-0.06450814396376114
2012-01-13,-0.8884565625428318
2012-01-16,0.9027889320800219
2012-01-17,0.7566764276734376
2012-01-18,1.177658252291311
2012-01-19,0.20415418135387337
2012-01-20,0.40028065821230624
2012-01-23,0.06153257421342201
2012-01-24,0.08950784456628813
2012-01-26,0.4849219037092476
2012-01-27,-0.07087922653409832
2012-01-30,-0.16193216800458465
2012-01-31,0.30559669350031177
2012-02-01,1.5780242688083006
2012-02-02,0.008667707630831856
2012-02-03,0.632211007960025
2012-02-06,-0.011224971304427357
2012-02-07,0.6971687502032259
2012-02-08,-0.10632808327070843
2012-02-09,-0.3264144220221552
2012-02-10,-1.593079072559203
2012-02-13,1.76435752385518
2012-02-14,-0.6879675330744925
2012-02-15,0.32225232878345494
2012-02-16,0.7790522824034977
2012-02-17,0.044681126337512624
2012-02-23,-0.4091201465604561
2012-02-24,0.10741095374904842
2012-02-27,-0.7354670543750033
2012-02-28,0.7227916776698303
2012-02-29,-0.16856154564222994
2012-03-01,1.0029177305373296
2012-03-02,0.9614491855418583
2012-03-05,-0.8312799445999622
2012-03-06,-1.8792077143452897
2012-03-07,0.9155994862774038
2012-03-08,0.890580333391155
2012-03-09,-0.22381178287779724
2012-03-12,-0.3405591375141672
2012-03-13,2.019847452183964
2012-03-14,-0.15336951658411208
2012-03-15,-0.5197280653110554
2012-03-16,-0.08307456098286248
2012-03-19,0.02732094356418995
2012-03-20,-0.45004006188564827
2012-03-21,-0.4548251117715364
2012-03-22,-1.0580675404213185
2012-03-23,-0.03380181366187609
2012-03-26,0.8739533979222135
2012-03-27,-0.672947770337085
2012-03-28,-0.9955489820625247
2012-03-29,-0.232688050569552
2012-03-30,-0.3932618785208832
2012-04-02,0.7176067854067102
2012-04-03,-0.9809974996449491
2012-04-04,-0.809501743351766
2012-04-05,0.15329761296815034
2012-04-09,-0.830614353881495
2012-04-10,-1.2868869420393696
2012-04-11,-0.5039282304549646
2012-04-12,1.9210570805389147
2012-04-13,-1.0353004129552432
2012-04-16,-0.18221201938830764
2012-04-17,0.7903716696216965
2012-04-18,0.31563173040066583
2012-04-19,-0.43747457846828763
2012-04-20,-0.15183127497324217
2012-04-23,-1.047710579517362
2012-04-24,0.45436134579412574
2012-04-25,-0.2586483219002538
2012-04-26,0.47019758462784694
2012-04-27,-0.5674766220405056
2012-04-30,0.1223858596214897
2012-05-02,0.6396071579631394
2012-05-03,-0.3637226980896069
2012-05-04,-1.409897760870324
2012-05-07,0.4233987618838544
2012-05-08,-0.9591112417141384
2012-05-09,-0.6644830209650047
2012-05-10,-0.11308631956838493
2012-05-11,-0.3083906582351764
2012-05-14,-2.176885120508128
2012-05-15,-1.542505680376128
2012-05-16,-0.4376305138965392
2012-05-17,-2.2479757009113293
2012-05-18,0.5735881713795218
2012-05-21,2.5477717689843282
2012-05-22,-1.8644495861473596
2012-05-23,-0.5324236447903838
2012-05-24,-0.7040838324872477
2012-05-25,0.4798772402983809
2012-05-28,0.9090548733300786
2012-05-29,-0.7259847217230968
2012-05-30,-1.0478679038188619
2012-05-31,0.8479058650119863
2012-06-01,-1.3620580791084087
2012-06-04,-0.0007971015937200872
2012-06-05,-1.1986521903989205
2012-06-06,2.1312128006467175
2012-06-08,0.322316617649717
2012-06-11,-0.5493111427618936
2012-06-12,1.2886733019765917
2012-06-13,0.7181013612628419
2012-06-14,-0.3803277020043519
2012-06-15,0.8978087412759567
2012-06-18,0.08958943432366526
2012-06-19,1.180108600485104
2012-06-20,-0.051427262227204396
2012-06-21,-1.976595935394176
2012-06-22,-0.09732932965681815
2012-06-25,-2.004791699949488
2012-06-26,0.021603421458462415
2012-06-27,-0.9292248993738556
2012-06-28,-0.5980251584881484
2012-06-29,2.1600492675334966
2012-07-02,0.40037372297848733
2012-07-03,1.3201625983881637
2012-07-04,0.3401673278078258
2012-07-05,0.34427338890429265
2012-07-06,-1.1951856958080096
2012-07-10,-2.070883573554969
2012-07-11,-0.19026735393442584
2012-07-12,-0.20453724947926705
2012-07-13,1.1288744748481254
2012-07-16,-1.1701201628874764
2012-07-17,0.6209991797791614
2012-07-18,0.8236330293883515
2012-07-19,0.9242911971829696
2012-07-20,-1.4203537795888443
2012-07-23,-1.461338508890226
2012-07-24,-0.5201047099472634
2012-07-25,-0.05811972802703275
2012-07-26,1.7675434929342693
2012-07-27,3.161938719618435
2012-07-30,0.800936913559626
2012-07-31,-1.3645542022557582
2012-08-01,-0.5875655482423018
2012-08-02,-0.14317575766695195
2012-08-03,2.0863344901317156
2012-08-06,1.263792383084393
2012-08-07,-0.7330254444032671
2012-08-08,1.410844824637636
2012-08-09,-0.19440376241880777
2012-08-10,0.5359782460117802
2012-08-13,-0.19796897935746383
2012-08-14,-1.2032278647000652
2012-08-15,0.10446369028677506
2012-08-16,1.4365118442688694
2012-08-17,-0.43087190854904195
2012-08-20,0.21068492133958264
2012-08-21,-0.43314199131133135
2012-08-22,0.5108330548094702
2012-08-23,-1.0041225002989473
2012-08-24,-0.11744897544982824
2012-08-27,-0.38158489993943684
2012-08-28,0.32346389115979046
2012-08-29,-1.214312735305245
2012-08-30,-0.15112026899145617
2012-08-31,-0.24784300452155505
2012-09-03,0.24122770628912332
2012-09-04,-1.2495578110334802
2012-09-05,0.7361166599827281
2012-09-06,1.7073066900046183
2012-09-10,0.07740004263582169
2012-09-11,1.1566870231504658
2012-09-12,0.5471393090840316
2012-09-13,2.2700407278406898
2012-09-14,0.14134634912880473
2012-09-17,-0.3427215321486234
2012-09-18,-0.02063376735414904
2012-09-19,-0.18410199548496864
2012-09-20,0.020874820840605487
2012-09-21,-0.4202502738352195
2012-09-24,0.6295955035119049
2012-09-25,-1.5513361115261044
2012-09-26,-0.04405920322521382
2012-09-27,-0.2835105000834704
2012-09-28,-1.2080931643061055
2012-10-01,0.4311288427392207
2012-10-02,-0.413046946621236
2012-10-03,-0.6951483600671144
2012-10-04,-0.21260879148782438
2012-10-05,0.11289250564797078
2012-10-08,0.8382377381916356
2012-10-09,-0.44766552989710007
2012-10-10,-0.5704082311266231
2012-10-11,0.7950017984908865
2012-10-15,0.4824656800197223
2012-10-16,0.1420128375094683
2012-10-17,0.36823161978727065
2012-10-18,-0.4141420776029329
2012-10-19,-0.9340271513742417
2012-10-22,-0.27222058569559443
2012-10-23,-1.177343061144271
2012-10-24,-0.6360632762068322
2012-10-25,0.778081667570146
2012-10-26,-0.6705941460226545
2012-10-29,-0.13604638508566855
2012-10-30,0.5787805124057143
2012-10-31,-0.7377108308366621
2012-11-01,1.5335452943708623
2012-11-05,-0.21803480017897636
2012-11-06,1.4267303598348884
2012-11-07,-1.0855215215316747
2012-11-08,-1.161400199561434
2012-11-09,-0.21281901200938083
2012-11-12,-0.3636868818618432
2012-11-13,0.47963678120108677
2012-11-14,-1.432630945114018
2012-11-16,-1.0680250002451288
2012-11-19,1.2568345149711
2012-11-21,-0.2678179083943764
2012-11-22,0.21507018220271445
2012-11-23,1.3384682170218412
2012-11-26,-0.9976230182958277
2012-11-27,-0.5989526039260905
2012-11-28,0.32999888902358365
2012-11-29,1.54687511140822
2012-11-30,-0.45852694236567154
2012-12-03,0.8334953772210626
2012-12-04,-0.7579257653659713
2012-12-05,0.11727486649802085
2012-12-06,-0.045311949335069886
2012-12-07,0.9523127437364013
2012-12-10,0.8579082745736666
2012-12-11,0.40784645708527395
2012-12-12,-0.1867724076665757
2012-12-13,-0.1962539512704684
2012-12-14,0.3085638460828261
2012-12-17,-0.06139400111422029
2012-12-18,0.9924040422134469
2012-12-19,0.5797609494122926
2012-12-20,0.28850991249043595
2012-12-21,-0.31413318375942173
2012-12-26,-0.07034342736259942
2012-12-27,-0.6195067986190813
2012-12-28,0.5790916969700777
2013-01-02,1.7473692979258415
2013-01-03,0.8020600292045096
2013-01-04,-0.8578165701499286
2013-01-07,-0.6540349551337273
2013-01-08,-0.8939060937260636
2013-01-09,0.47847531609509464
2013-01-10,0.08982893098015352
2013-01-11,-0.2161087981821676
2013-01-14,0.6211589253199428
2013-01-15,-0.4014328508923997
2013-01-16,0.04592237643237863
2013-01-17,0.42521137455569485
2013-01-18,-0.2761973106474994
2013-01-21,-0.07933265105748465
2013-01-22,-0.2447785586877689
2013-01-23,0.28068967489499647
2013-01-24,-0.8836574239527166
2013-01-28,-1.2769920001373414
2013-01-29,0.4068023386021515
2013-01-30,-1.2103989972151632
2013-01-31,0.46282678976147745
2013-02-01,0.6465013381721819
2013-02-04,-0.8833738340220492
2013-02-05,-0.16655541812948613
2013-02-06,-0.5781733406018943
2013-02-07,-0.6799786811665537
2013-02-08,0.12693236556449358
2013-02-13,-0.1243809281059455
2013-02-14,-0.3978539129501862
2013-02-15,-0.22024608665431403
2013-02-18,-0.3546214106774024
2013-02-19,-0.3691671451646119
2013-02-20,-1.3534383978054163
2013-02-21,-0.04602955031794222
2013-02-22,0.6316295435301374
2013-02-25,-0.11230236669660452
2013-02-26,0.37530606937714767
2013-02-27,0.36592128456390766
2013-02-28,0.15794316068165937
2013-03-01,-0.6518261913393147
2013-03-04,-0.4743117519328098
2013-03-05,-0.6717326490621867
2013-03-06,2.375883542492071
2013-03-07,1.0359017740525738
2013-03-08,-0.492297302777178
2013-03-11,0.11064338595595931
2013-03-12,-0.405006293668583
2013-03-13,-0.970741994379954
2013-03-14,-0.14169146679629102
2013-03-15,-0.5028999759321228
2013-03-18,0.104718942083986
2013-03-19,-0.741958078827701
2013-03-20,-0.41401009835215047
2013-03-21,-0.5630021431809762
2013-03-22,-0.4232257000506188
2013-03-25,-0.46956478922267525
2013-03-26,0.9610417663064964
2013-03-27,0.42071920578357747
2013-03-28,0.3637838491664475
2013-04-01,-0.556304880655361
2013-04-02,-1.2389621548975671
2013-04-03,0.8085982219405717
2013-04-04,-1.127613499271465
2013-04-05,0.47824014088286376
2013-04-08,0.031708002421466756
2013-04-09,0.9840444100935922
2013-04-10,0.312818827812631
2013-04-11,-0.960658806292118
2013-04-12,-0.5509486065253509
2013-04-15,-2.485242325077386
2013-04-16,1.3057142536221633
2013-04-17,-1.4019208263501661
2013-04-18,0.3432627713895867
2013-04-19,0.948150751714363
2013-04-22,0.4423988145683979
2013-04-23,0.7096821685148452
2013-04-24,0.10303559394480019
2013-04-25,-0.044178437513318104
2013-04-26,-0.8897340997708246
2013-04-29,0.7698910050515354
2013-04-30,1.2368951755687672
2013-05-02,-0.7268016988389399
2013-05-03,0.18364685200287212
2013-05-06,-0.08885665440387167
2013-05-07,1.0083090041896734
2013-05-08,-0.5809779912595996
2013-05-09,-0.449331544224552
2013-05-10,-0.43145566246488487
2013-05-13,-0.8251091665374726
2013-05-14,0.252453017489362
2013-05-15,0.3129709407304861
2013-05-16,-0.21829731861368906
2013-05-17,0.4623504565236312
2013-05-20,0.6372032301973849
2013-05-21,0.6635303950360526
2013-05-22,0.17786549892204362
2013-05-23,-0.11274808240905997
2013-05-24,0.048480634527450106
2013-05-27,-0.03039505599628004
2013-05-28,-0.4483990533868778
2013-05-29,-1.702405460887549
2013-05-31,-1.4102691806010905
2013-06-03,0.5328992148464438
2013-06-04,0.07394043883583785
2013-06-05,-1.5383846497397569
2013-06-06,0.09125195636386149
2013-06-07,-1.6308056275724503
2013-06-10,-0.4125083608418826
2013-06-11,-2.0488820428679553
2013-06-12,-0.8155420343727313
2013-06-13,1.6715052394299161
2013-06-14,-1.4653164861808343
2013-06-17,-0.35022344553644635
