date,AZZA3,C3,F11,F4,G11,G3,H3,I3,I4,K3,L3,O3,P3,T3,V34
2023-01-31,-0.005788277295078581,-0.0361445437046628,0.008679292548531281,0.009432302187583064,-9.340920033784617e-05,0.06666670329613411,0.009302316297383983,-0.0543792805445622,0.0035295469771521315,-0.02459017631231808,0.011041001256069771,0.04108529733494337,0.040160696574985,0.00653594160147164,-0.011576424936328822
2023-02-01,0.007305940458075533,0.004166662527455456,-0.02085895686674566,0.006347017082522388,-0.005007356986977851,-0.028549373801698308,0.027649742244254982,-0.0010178001482210597,-0.029308429010220682,0.016806779932433624,-0.014040464797718033,0.003350739684847559,-0.01698834722958842,-0.00974025069249762,0.02204611146949431
2023-02-02,0.004646428652694823,-0.004149373488428698,0.010244422732563763,-0.03731609698183658,-0.005280440445702417,-0.015091384571473854,-0.00896860123562837,-0.005603652945227577,0.004830891798279557,0.02479332817780766,0.0427214504805733,0.0,-0.001178397188384528,-0.01639342724524051,-0.025615079706975297
2023-02-03,-0.023914289210799855,-0.022916693571540026,0.0008874786035393267,0.018016337216447464,-0.0046450495090720745,-0.027419291078484065,-0.031674177391187275,-0.020491766285823942,-0.009615266644821374,0.04838712186554517,-0.0910470604657162,-0.014471333671836284,-0.008651184043539928,-0.0366666316986084,0.015392582268774824
2023-02-06,-0.012943472724789684,-0.03624735057992645,0.0,-0.019127612525149607,-0.02571430017919829,-0.07379770417545661,-0.07009349907211726,0.005230065801770101,0.0012135269771282875,-0.07692307051052771,-0.03171943945657418,-0.001882527898808939,0.0063466764797748265,-0.013840899245549543,0.004428569990085007
2023-02-07,-0.02236264564366619,0.006637214587376983,-0.006965386626415437,0.008565738495402542,0.035581777440050866,-0.04923904986376193,-0.07035175126832094,-0.01925071122617872,-0.010909040079313148,-0.033333310454782716,-0.0689655965636673,-0.00037721569883875095,0.005124193657622289,-0.04912276181414288,0.013735730405264768
2023-02-08,0.010898278990999932,0.006593347629364921,0.0038257627924100923,0.023129673653230487,-0.0009441749523593224,-0.03578155541768291,-0.005405400180747089,-0.004774532036120549,0.08455870693645262,0.034482734137104565,0.027777795247674764,0.0,0.013333349395432625,0.007380066658666529,0.00033465347886929564
2023-02-09,-0.03909505511020961,0.0021834561241091954,-0.009020457348543398,0.017661659510728178,-9.42927222571388e-05,-0.03613280213176018,-0.02717395142312251,-0.012793234871900871,-0.025988677915763425,-0.01666665974289483,-0.014414484426716667,-0.004150938486388034,-0.01818890058762712,-0.010989000432297447,0.013186326554710748
2023-02-10,-0.04549377245178532,0.010893183493581038,-0.011410175237164033,0.003470996948463645,-0.007842845551864097,-0.006078973316926639,0.011173173940076442,0.005939508980460362,-0.010440722951389092,-0.016949136197833226,-0.00548439348398988,-0.012504758907448066,0.048482494581735924,-0.014814800424667651,-0.010914528014375868
2023-02-13,0.03461644400256403,-0.010775800719058148,0.01763711680611202,-0.01020408241673465,-0.004761861786440003,-0.03567791707427903,0.0,0.002147050221710689,0.024618961346563495,0.0,0.0183823642531884,0.025709870272848656,0.011278175083640374,-0.007518789579387564,-0.01387730623147343
2023-02-14,-0.032209845070380716,-0.041394346602218524,-0.008028547736886993,-0.010483990327188164,0.0,-0.050740009933939456,0.0,-0.011783579081864781,-0.006864998309808024,-0.1034483332052023,-0.019855686483178037,-0.019079664071794178,0.0,-0.003787875024959475,0.010173011183417291
2023-02-15,0.009932967010129135,0.06363630156871825,0.00822210842869553,0.016775532339508903,-0.01827751784975018,-0.011135794308794189,0.07734812670169622,0.04173441008651113,0.00691245228304771,0.08653851764826914,0.040515753490567574,-0.019832128842956598,-0.004460958561755768,0.026615943040625423,0.007049323295930554
2023-02-16,0.005620228728093757,0.13034191365151204,0.003695097561780214,0.021187941052945858,0.02973005719055144,-0.02477480452630154,-0.0051282001121668586,-0.010926143977826652,0.0022883012041130524,-0.017699097900258254,0.008849519906621861,0.010505785648615706,0.029126161249811044,0.018518500530834592,-0.016166687214798525
2023-02-17,0.007874827727748057,-0.026465003307212798,0.030214722533753013,-0.00017008404501728247,-0.015524391186811037,-0.03348729410655693,-0.005154695555459887,0.005786513729747478,-0.0022830768366386422,0.009008961072329624,-0.029824520861179704,0.009241421616513978,0.011973928579907644,-0.02909088134765625,-0.024563767885631416
2023-02-22,-0.034656519775785544,-0.017475757460441277,-0.019963248788098964,-0.023473399442617282,0.0,-0.043010712257996575,-0.05699476584731589,-0.015167441235255152,-0.02059499492942407,0.026785727849503393,-0.06509953143511682,-0.01564282890011215,-0.042667656187591496,-0.003745314673225475,-0.01771450064704172
2023-02-23,0.0013055388893832287,0.03754941884763907,0.005909886751262805,-0.0006966922922770902,-0.004711598439272158,-0.008739097335974555,-0.02747256598053871,-0.003186368538625528,0.0,-0.04347825718204634,0.0038685027200153765,-0.007751966532686616,0.013857691806480332,-0.003759394789693782,0.02811175233153196
2023-02-24,-0.026857938814351945,0.02476192656017484,-0.0007501646281444785,-0.028063534929876788,0.020384473906686518,-0.021410588799599672,-0.022598848748059952,-0.004262071916698806,-0.028037456070664324,0.009090939811259524,-0.01734101425545531,-0.0019531226833093829,-0.001108198105135294,-0.06792455104883477,-0.019776456751766536
2023-02-27,0.004823187365337267,-0.05204464755619187,-0.007005146083439828,0.004304207844328056,-0.01855711052902398,0.09137703514191675,0.040462388711583364,-0.016051488380838586,-0.008413408053158822,0.027026961322991205,-0.01960785526169151,-0.009784800858579135,-0.007026652315085924,-0.03643721179224069,0.01192980217788464
2023-02-28,-0.005333349699577106,0.03137261318454776,0.006172729975773672,0.025892876800088782,0.027493783995828247,-0.02004706742882645,0.02777781825006853,-0.013594347357501646,-0.002424245991244356,-0.06140349017622726,-0.022000004172410437,0.0011858855690503045,-0.014152789227663165,0.01260502938959629,-0.0034674528705496144
2023-03-01,-0.009115373453288611,0.020912481348053014,-0.015496005794410905,0.009747635428249968,-0.003058407373994654,-0.07099886878853645,0.010810800361494177,-0.027563401164791723,-0.006801528210177765,-0.08411212094648535,-0.08588955563938161,-0.003553133365783112,-0.013600240396313468,-0.04149383381315486,-0.04279744200965052
2023-03-02,-0.016098326651822092,0.009311022681643522,0.010230239397724494,0.015686857632234652,-0.00568719347567348,-0.060880803492869284,-0.03208559456461746,-0.007936418324950067,-0.022085983287824518,0.020408143405366452,0.024608505489218224,-0.0007924308821479764,0.004978926487164914,-0.00432900030777672,0.034896393842527074
2023-03-03,0.02048674445534182,-0.047970521258667076,-0.011392519943372648,0.04056364211912822,0.0009533454830337185,-0.023448286385371775,-0.027624283920971493,0.001714320921533119,0.0025093904983950477,-0.03999996727163124,0.0371178525836624,0.030927876693664702,-0.016768263237351366,0.004347822030685622,0.0212504775595852
2023-03-06,0.005119832918148548,-0.013565832731434191,0.0028169475242392217,-0.037514359582980106,9.530935803603313e-05,0.10169495406603368,0.028409063970008086,0.006845329721412607,0.021276686574280834,-0.010416701532466544,0.02526315423920744,0.009999987944286914,0.01162784652126847,0.06060610752038276,0.006362804243742248
2023-03-07,0.0072386601452094634,-0.02161102754750943,-0.004085625410530702,-0.1086256860840693,0.0018092619446363756,-0.01282056141338439,0.016574636214070848,0.005665766642809711,-0.0036763907745949176,-0.052631580148167156,-0.022587174484955286,-0.013709046850396422,0.01149427226416222,0.020408143405366452,-0.010936407969666773
2023-03-08,0.033005009406962715,0.15261039139234245,0.0,0.01939160384434868,0.0009506704374497854,0.07402606008024493,0.06521739271277527,0.0163381119320245,0.02091012566030992,0.04444440818662443,0.11764701385652754,0.003860999188316505,0.013257668976973891,0.0479999542236329,-0.012785071152671912
2023-03-09,0.0010306244745910131,-0.015679386644505078,-0.0048719193151127715,0.024804236769179644,0.0018991861204142868,-0.04474006552791576,0.005102035851341613,-0.009423554523108724,-0.010843303816956862,0.02127666847515508,0.075187970267655,-0.003846149209341121,0.0044859347871073485,0.019084043098801073,0.01487575803216945
2023-03-10,-0.11583017025178743,0.06194688473006238,0.0023190021336461086,-0.01474068731767586,0.004265416873084016,-0.05189877459491321,0.010152274434545472,-0.05595971332751826,-0.01705243934599554,0.052083332686581496,0.010489550822963656,0.0030887615310901673,-0.026051349840322202,0.00749062934645095,-0.031384723824021576
2023-03-13,-0.0018921007019452318,0.018333355585734123,-0.021336735649116534,-0.01459186070042684,-0.008871986344414773,0.008010737176263216,-0.0201004832469015,-0.010669819887473508,-0.014869974641336325,-0.029702983895329993,0.05882344547336138,-0.011932203931732777,-0.0332442302638879,0.0,0.022966005732117933
2023-03-14,-0.02318805824490977,-0.003273319229047167,0.024297355904631335,-0.010121708504355564,0.006570645625905369,-0.03576158597424273,-0.0051282001121668586,-0.007789178456881873,0.0,-0.020408148934554116,-0.01960784002842486,0.0007790804850775768,-0.014624480477454682,-0.018587342473125656,0.006265218112312176
2023-03-15,0.01373541447540938,-0.003284069035370152,-0.009103700935901404,-0.03181212295182079,-0.0009460431278003334,0.04670325081758242,-0.051546402521829404,0.010869557675107222,0.003773710903953731,-0.03125001428733465,-0.003333359747818232,0.029972716616097905,0.001203408382440374,-0.003787875024959475,-0.012279476224060337
2023-03-16,0.015022009270296843,-0.02635919600072678,-0.0036232855862106117,-0.012321650151021823,-0.00018927471685559194,-0.049868782171646586,0.05434783805858867,-0.029271161174662996,0.007518736863513231,0.0,0.1304348461026057,-0.009826067368562064,-0.007211566468302011,0.026615943040625423,-0.006828960727056632
2023-03-17,-0.031050396252428447,0.02030463037131658,0.009090884618790485,-0.013069306686793736,-0.00018957154655496744,-0.04558010140034696,0.015463902322123246,-0.02030769705813773,-0.022388087276347113,-0.05376344098551522,-0.07396450680891065,-0.026335920143603087,-0.009685171493068023,-0.02222220063700142,0.006523322382801622
2023-03-20,-0.042228211292103635,-0.036484288453416336,0.011583016787185985,0.008426958028876719,0.0013262517531513751,-0.049204006260299304,-0.0355330210332383,0.008165796464395303,0.006361430327215922,0.0,-0.06389772618901701,0.001959974949305332,-0.02078244138482621,0.003787875024959364,0.0015764220477845203
2023-03-21,0.003908673940705487,-0.003442337542768681,0.004325679459346032,-0.004377253046640717,0.012299038614575375,-0.013698653004012296,0.005263152941442195,0.004984426835660027,0.011377893937334349,0.0,-0.059726997566438955,-0.0031298868554638926,-0.0020807713056306687,-0.011320833482532322,0.01643922535678266
2023-03-22,-0.026631318507195134,-0.025906752393038968,0.00012681121966418019,0.006794627602866754,-9.352787532013185e-05,0.007716078794396619,0.05759163153269253,-0.05703652473322551,-0.0124999011451008,-0.04545460591004424,0.0036297927500033023,-0.009026600301808019,0.010425378910691396,-0.022900742519207262,-0.006538106393495613
2023-03-23,-0.02064000575978897,-0.09574467635395756,0.003166506892261056,-0.03076612046242022,-9.340784440448058e-05,-0.07350689183018788,-0.01980196150035629,0.0026298188162365843,-0.015189925867429066,-0.03571420162455052,-0.07594939485224339,-0.029703011010616676,-0.004539776343380764,-0.042968709982232234,0.005368857080737532
2023-03-24,0.015356923947610124,0.0019608292291832807,0.013257580870841057,0.01617850929592235,0.0,0.047933876481052184,0.005050500185316276,-0.019672158734567957,0.01940912161149244,0.049382673516522146,-0.08023492191470594,0.012244843291721486,0.00041455048866234634,0.14285710115126982,-0.0027562882408797007
2023-03-27,0.0033789898886968928,0.007827780980020682,0.013084171507001807,0.028415996547404676,0.004860623850967638,0.03470028152946503,0.005025120811725348,0.015384697173322026,0.011464958918675716,0.023529389265311895,-0.023404158681675113,-0.03225794857318698,-0.010360571006645336,0.017857126131349377,-0.0005181349214438136
2023-03-28,0.032713224109810035,0.015533965480508893,-0.02177132133829418,0.030766152713381123,-0.023255701682075802,-0.009146332820563763,0.034999966621398926,0.011857635203693206,-0.0037783459529089347,-0.02298848427029654,0.032679706092090255,0.012499902557507214,0.007118915457744235,-0.00701753740202038,-0.04078813013705529
2023-03-29,-0.0017080120181937053,0.0057361777627038535,-0.00616117772167557,-0.010075981419096602,0.0,-0.06307689960186302,0.009661826846140142,0.004557364642161721,0.01011376823272192,0.08235291980204629,-0.01898736444578919,-0.0037036993741388358,-0.01538463110507815,-0.03533565629981095,0.03513517313292014
2023-03-30,0.025664878826718862,0.03612159165698192,-0.0005060509974189609,0.016132112914210017,0.009523806191241713,-0.00821021173761649,0.02870822184792665,0.03499673229040101,0.021276643595697697,-0.010869507920005406,0.0473118391759515,0.014043767082545289,-0.00042225332535850146,0.03296700129689234,-0.013925171143761905
2023-03-31,-0.03685171910459628,0.03853211843970472,0.011772112260561185,0.002079071909084629,0.0,-0.008278177326266678,0.0,-0.02692553829940536,0.007352890637079446,0.12087905426713275,-0.01642703598905837,0.008146709883412928,-0.0063371243748368,-0.014184383971608927,0.03265667671994121
2023-04-03,-0.02298847773882151,0.06890465615490626,-0.007524860713562176,0.008487282086270254,0.0026959986793835267,-0.040066741283591556,-0.02790705978450958,-0.04954948071325416,-0.01581508765642403,-0.03921564960882995,-0.014613868468195013,0.010100958131428861,-0.03231295456404626,-0.03597118908694685,-0.016923148794677156
2023-04-04,0.013054022811797461,-0.03140496714552676,0.006464740479632525,-0.0031794030783726113,0.014218086889518755,-0.02260871555494226,0.02870822184792665,-0.006770533114002442,0.007416647691128597,0.04081628681073313,0.010593279028882518,0.004000034479340497,0.028558870100063194,0.033582056689353434,0.006085963215337609
2023-04-05,-0.05090680689084859,-0.03412974087806875,-0.0022671074518204604,-0.027579627213301317,-9.35180927046364e-05,-0.024911008778724986,-0.018604743487125486,-0.04771640832882129,-0.00245402646549564,0.009803954901063783,-0.014675143034382443,-0.0019920294626015744,-0.01324213727732615,0.02166062931143853,-0.007086055018268644
2023-04-06,0.04710024097315113,-0.024734959409867696,0.006690400122443485,-0.019100904478762115,-0.01196363795798916,-0.007299263086460783,-0.014217996626207485,-0.024337864109879037,-0.0012300819966476473,0.009708686379933607,0.004255353191682687,-0.0059880557963423175,0.012554001083623367,-0.01060069688994325,0.002262837383711469
2023-04-10,0.01792858496745464,0.014492739851898806,0.004388560868842539,0.02950426404528117,0.010311223420032656,-0.036764758087977634,0.0192307515962582,0.021276564354388405,0.003694690295159342,0.019230834959401255,0.04237296193204654,0.004016059517459203,0.008978224259088563,0.0,-0.007294276830786317
2023-04-11,0.0850764037239693,0.04285718786473258,-0.01011234092313773,0.06801676770191589,-0.009363303154157565,0.08778627065642275,0.0660377888969812,0.05675291729876841,0.03312863903906149,0.009433922333534461,0.06504057183873502,0.018000057204360154,0.005084736938016032,0.0821428653537013,-0.00017490615773574358
2023-04-12,-0.0013042999687497003,0.02568486551559479,0.025223942541368505,-0.03720923171845725,0.011247550646401816,0.008771963580347819,0.008849549119871458,-0.01835491192845018,0.020190136082412824,-0.028037407409602033,0.026717584816440043,0.01964634122544462,0.0050590563553831736,-0.009900980750178201,-0.0069991180187850555
2023-04-13,-0.000580561118482481,0.0,0.0008608815243165147,0.002601302000707184,-0.001402050406577593,0.05565220376719604,0.039473647060816575,-0.047783922174889804,0.001164273755996037,0.02884617949635171,-0.01858728265181997,-0.0061656958280127405,0.004194666437020489,-0.0033333301544189453,0.008986792752126993
2023-04-14,-0.014665350224903673,-0.008347197964645559,0.01917406190967319,0.003335706551357953,0.0005617782401945437,-0.04283364440345194,0.042194155223580276,-0.03854543484328754,0.008139520490046515,-0.018691581307193172,0.02272722156285556,-0.004652960610835755,0.010442754841071267,0.0033444784051375187,0.0038420542438892813
2023-04-17,-0.0011789715265687617,0.018518540817300533,-0.019536659956409963,-0.03140011879433757,0.0,0.006884675085537362,0.03643721179224069,0.0037821776828192988,-0.00461362000189991,-0.04761904368718073,0.04444439153561319,0.01007702849689962,0.0033071881657955604,-0.06000002225240075,0.0008699296372769449
2023-04-18,-0.008999610331461794,-0.04958680682263317,0.007872098758921364,-0.00953471542700346,-0.01674469262831635,-0.02222224214704205,0.003906246362021193,-0.008289424339799178,0.0,0.019999980926513672,-0.044326185235710414,-0.0112709113451408,0.0008241033240687923,0.024822756495912923,0.012515223398105624
2023-04-19,-0.043769531873063094,-0.05565220376719604,0.006711985571248746,-0.012514336314191743,0.014936717600868121,-0.02272721020491575,-0.05058361066115147,-0.020516702728283986,-0.010428822434283225,0.0,-0.033395169989897555,-0.025157274277039288,0.012350738721551346,-0.02768171599332392,0.012875527276435816
2023-04-20,0.028958419992199724,-0.00184157502040605,0.02218452091827028,0.008188678872641075,0.0,0.019677934467733804,0.00819671330225158,0.008533724383746444,-0.0011709309194115614,-0.01960782480441492,0.015355067873138895,0.012500113663764134,-0.009353461834402665,0.0,0.003389843317347374
2023-04-24,-0.021485906279626432,-0.018450166646666433,0.003320660088821592,-0.027267487365240317,0.0,0.04385965059044983,0.008130073421291018,-0.007692294093703422,0.004689310179379458,-0.019999980926513672,0.018903603645039846,-0.0007965849892853649,0.007799657822873174,-0.021352293238907083,-0.010810786594242838
2023-04-25,-0.03510122696600859,0.015037579158775127,0.008156116736174557,-0.0021868198482828394,0.0019685316124187224,-0.06554619814916651,-0.016129016752173708,-0.03255814091590925,0.002333695707390726,-0.030612264870739314,-0.038961054157848674,-0.022718136806337608,-0.0008146625240056382,-0.014545440673828125,-0.005635291599461523
2023-04-26,0.003685889609253312,0.020370394735505837,0.006917579620524306,-0.009962196941497359,0.014220336572303927,-0.025179832360862853,0.02049178325562906,0.008814155929573353,-0.012805489928095382,0.0421052287550121,-0.011583056424573579,0.019168001510834642,0.015491208062768269,0.025830233305333072,0.007212787733745785
2023-04-27,0.014370090788146106,0.023593399673985216,0.000582223506619739,0.020326103915669913,-0.0020295035136276285,0.023985260629333593,0.020080302058145927,-0.023034195532711688,0.012971597590390349,0.0303030462254672,0.03906257403015512,0.016406541145644438,0.010437721676211265,-0.007194237817389371,-0.03290709365216293
2023-04-28,0.04486061526234675,0.037234050198272195,0.0011635674310810362,0.015779044911335305,-0.0018485675508155275,0.03243240038786199,0.007874008357040552,0.003266865114274431,0.010477354458648946,0.06862743993902254,-0.011278147662122873,-0.011811013075597177,-0.001589271873785103,-0.014492739851898917,0.0252116019660944
2023-05-02,-0.036908614712096055,0.027350483223523625,-0.0011749268432497129,-0.037864021385218494,0.007059315005188749,-0.07853399786513426,0.003906246362021193,-0.036615118849625095,-0.03456219376850611,-0.01834860688729245,-0.017110377246806086,-0.015139480185582421,-0.01631525415082269,0.022058802260453536,-0.02012041266116016
2023-05-03,-0.05521666940807324,0.029950053491447637,0.0,-0.005449106064878695,-0.000841011974286876,-0.03787884055965873,0.027237421587420707,-0.03124998993164796,-0.0011933525099309117,0.009345826102408639,0.04448747629312155,0.021440182991627754,-0.021844581672800123,-0.010791356726084111,0.01053005048636324
2023-05-04,-0.014900642564260158,-0.03231022362738112,0.004705892215821628,-0.015827880622253265,0.0,-0.015748016714081325,-0.015151590409901994,0.0008717763709442661,0.013142236031006949,-0.027777800912763828,0.027777795247674764,-0.02376239293187854,-0.028122407548329953,0.014545440673828125,-0.021882663604292918
2023-05-05,0.06369748099792805,0.05175299356628038,-0.029156933044778843,0.047628862541797545,-9.351510701105514e-05,0.06800003051757808,0.03076929425347008,-0.08536581718760439,0.03066021856651502,0.04761905400833144,0.01801802904357741,0.014198803037847929,0.01617018387817315,0.03225811964818637,0.019176175529077577
2023-05-08,-0.01153422416923644,-0.003174600050953491,-0.005789204967927231,0.002164869720452156,-0.009261924354181938,0.07677899544879474,0.0037313396321503323,0.06571424575079066,0.0068651289900847345,0.06363634223063852,0.03362830444976095,0.01999995567583901,-0.012144032251445891,-0.0034723015571050952,0.010278759422500228
2023-05-09,0.031170077669258722,0.015923551161094673,0.002911431469602599,-0.013354143595696422,0.005665837792365291,0.008695685345193604,-0.0037174684946251757,0.03842719582667331,0.005681830487184181,-0.017094001102227474,0.030821911833573523,-0.020784289150285074,-0.0033913482638602277,0.03135893943436807,0.002931509545136768
2023-05-10,0.014881422687850865,0.020376193120540398,0.015241292203443946,0.001393310552920246,-0.0009390844154351097,0.017241362300696395,0.0037313396321503323,0.006884675085537362,0.007909436966727856,0.0,0.06408311197726047,0.012815457727923807,0.015312694020293227,0.0709459579191214,0.014099041150205993
2023-05-11,0.0290209541837696,0.03379412940964488,0.0041702334988078515,-0.01113106382794582,0.0,0.008474527642289953,0.026022279462375897,-0.0017093593517428785,0.008968752762330334,0.13043478096979833,-0.029921277435313698,-0.04033218443447273,0.0,-0.025236643595971775,-0.026381021883919775
2023-05-12,0.006085689705806363,-0.019316510263370668,0.002847625740849846,0.010050260007204104,-9.391241040701548e-05,-0.055462173829348704,0.02173910977784832,-0.010273962536276993,-0.004444514628315299,-0.03846153525526386,0.12012988952176551,0.007416516628188097,-0.055718419973538325,-0.03883491549912932,-0.010632766351973522
2023-05-15,0.028179545399194872,-0.015151500920837613,0.00544245127229237,0.013333262600782936,-0.00037598000776162266,-0.014234862159271389,-0.010638287978706695,0.014705805921178872,0.004464356526201918,0.031999969482421786,0.04057966983936723,0.0012269331342908973,0.01774615125043799,0.0067340002470883675,-0.002642639172484529
2023-05-16,-0.015927778945668658,-0.09230767763577974,-0.007178172971333052,-0.034563963461516356,-0.00705222394705507,-0.07942239354696445,-0.014336904085998858,-0.04944586072809676,-0.002222257314157594,-0.1705426208758708,-0.018105790435457014,-0.013480321356230007,-0.0008718380638015333,-0.023411348835963186,0.015368224323536905
2023-05-17,0.0438902464370341,0.008474527642289953,-0.0043854833393558446,0.025223739556365476,0.007007517288498022,0.035294178145430566,0.010909080505371094,0.003587440647670803,0.0033407949514181468,0.009345826102408639,0.009929042356798812,-0.006211154374658356,-0.0026177518106805797,0.0273972334300725,-0.0019136606603438189
2023-05-18,0.012432115622466489,0.045378149509530896,-0.011904659088533887,0.07003971228242234,9.413410018321855e-05,0.03409087522463494,0.035971274849026624,0.009830260453664419,-0.0022197908744804318,-0.027777800912763828,0.025280924775995972,0.0,-0.015748048072852128,0.016666650772094727,0.013595979310456086
